date,min_temperature_(celcius),max_temperature_(celcius),avg_temperature_(celcius)
2013-07-05,25.82,34.27,30.045
2013-07-06,25.93,36.54,31.235
2013-07-07,24.56,33.66,29.11
2013-07-08,24.74,33.74,29.240000000000002
2013-07-09,25.7,34.05,29.875
2013-07-10,24.85,31.79,28.32
2013-07-11,24.04,30.95,27.494999999999997
2013-07-12,24.06,32.93,28.494999999999997
2013-07-13,25.13,35.72,30.424999999999997
2013-07-14,25.4,35.72,30.56
2013-07-15,26.06,35.67,30.865000000000002
2013-07-16,25.47,32.9,29.185
2013-07-17,24.86,33.06,28.96
2013-07-18,25.24,32.53,28.884999999999998
2013-07-19,25.05,32.87,28.96
2013-07-20,24.45,34.25,29.35
2013-07-21,25.08,33.66,29.369999999999997
2013-07-22,25.32,33.09,29.205000000000002
2013-07-23,25.22,33.44,29.33
2013-07-24,25.54,33.42,29.48
2013-07-25,25.69,33.87,29.78
2013-07-26,25.78,35.34,30.560000000000002
2013-07-27,25.55,35.97,30.759999999999998
2013-07-28,26.37,35.99,31.18
2013-07-29,26.16,35.69,30.924999999999997
2013-07-30,26.08,36.55,31.314999999999998
2013-07-31,26.92,34.95,30.935000000000002
2013-08-01,26.13,35.86,30.994999999999997
2013-08-02,25.89,36.31,31.1
2013-08-03,26.59,36.55,31.57
2013-08-04,25.66,36.82,31.240000000000002
2013-08-05,24.51,33.17,28.840000000000003
2013-08-06,23.36,33.19,28.275
2013-08-07,24.73,35.3,30.015
2013-08-08,25.76,36.23,30.994999999999997
2013-08-09,25.1,34.84,29.970000000000002
2013-08-10,24.77,33.18,28.975
2013-08-11,24.35,34.55,29.45
2013-08-12,23.48,30.83,27.155
2013-08-13,24.72,33.6,29.16
2013-08-14,24.83,30.62,27.725
2013-08-15,23.04,28.84,25.939999999999998
2013-08-16,23.95,30.77,27.36
2013-08-17,23.27,32.58,27.924999999999997
2013-08-18,24.94,33.03,28.985
2013-08-19,24.98,33.51,29.244999999999997
2013-08-20,25.4,34.33,29.865
2013-08-21,25.21,34.86,30.035
2013-08-22,24.84,35.62,30.229999999999997
2013-08-23,25.74,35.55,30.644999999999996
2013-08-24,25.45,35.6,30.525
2013-08-25,25.86,35.54,30.7
2013-08-26,25.9,35.53,30.715
2013-08-27,26.08,34.43,30.255
2013-08-28,26.11,35.54,30.825
2013-08-29,24.2,34.45,29.325000000000003
2013-08-30,25.31,34.95,30.130000000000003
2013-08-31,25.94,34.76,30.35
2013-09-01,25.36,35.18,30.27
2013-09-02,25.62,36.04,30.83
2013-09-03,24.84,34.73,29.784999999999997
2013-09-04,24.09,34.23,29.159999999999997
2013-09-05,24.68,35.05,29.865
2013-09-06,26.58,34.1,30.34
2013-09-07,23.94,31.91,27.925
2013-09-08,23.61,32.38,27.995
2013-09-09,23.85,32.69,28.27
2013-09-10,24.6,31.82,28.21
2013-09-11,24.04,30.27,27.155
2013-09-12,23.74,30.85,27.295
2013-09-13,23.67,32.91,28.29
2013-09-14,24.9,33.81,29.355
2013-09-15,24.94,34.62,29.78
2013-09-16,24.47,33.87,29.169999999999998
2013-09-17,24.99,33.7,29.345
2013-09-18,24.3,34.36,29.33
2013-09-19,24.93,34.2,29.565
2013-09-20,25.45,33.49,29.47
2013-09-21,25.33,34.44,29.884999999999998
2013-09-22,24.71,34.92,29.815
2013-09-23,24.43,35.48,29.955
2013-09-24,25.03,35.76,30.395
2013-09-25,25.25,34.86,30.055
2013-09-26,25.5,35.17,30.335
2013-09-27,25.51,36.13,30.82
2013-09-28,25.92,33.82,29.87
2013-09-29,24.83,34.36,29.595
2013-09-30,24.73,34.73,29.729999999999997
2013-10-01,25.45,35.77,30.61
2013-10-02,26.05,33.74,29.895000000000003
2013-10-03,25.04,33.29,29.165
2013-10-04,24.24,34.64,29.439999999999998
2013-10-05,24.14,35.15,29.645
2013-10-06,24.53,35.4,29.965
2013-10-07,25.63,35.45,30.54
2013-10-08,24.36,34.59,29.475
2013-10-09,23.47,33.97,28.72
2013-10-10,23.23,33.12,28.174999999999997
2013-10-11,23.68,34.12,28.9
2013-10-12,24.61,34.23,29.419999999999998
2013-10-13,24.96,35.11,30.035
2013-10-14,25.29,36.27,30.78
2013-10-15,24.9,34.02,29.46
2013-10-16,25.31,34.01,29.659999999999997
2013-10-17,25.43,33.66,29.544999999999998
2013-10-18,24.8,33.72,29.259999999999998
2013-10-19,24.27,33.51,28.89
2013-10-20,23.25,30.01,26.630000000000003
2013-10-21,22.95,29.25,26.1
2013-10-22,23.19,29.45,26.32
2013-10-23,23.77,30.06,26.915
2013-10-24,24.37,31.1,27.735
2013-10-25,24.61,32.11,28.36
2013-10-26,24.14,32.8,28.47
2013-10-27,24.42,32.03,28.225
2013-10-28,24.36,33.1,28.73
2013-10-29,24.58,33.03,28.805
2013-10-30,24.85,32.31,28.580000000000002
2013-10-31,24.05,32.4,28.225
2013-11-01,24.02,31.57,27.795
2013-11-02,23.81,31.68,27.744999999999997
2013-11-03,23.93,31.23,27.58
2013-11-04,23.94,30.67,27.305
2013-11-05,23.57,30.73,27.15
2013-11-06,23.0,30.77,26.884999999999998
2013-11-07,23.05,31.49,27.27
2013-11-08,22.78,31.21,26.995
2013-11-09,22.31,31.4,26.854999999999997
2013-11-10,22.28,31.12,26.700000000000003
2013-11-11,22.52,31.32,26.92
2013-11-12,22.26,31.35,26.805
2013-11-13,21.12,31.14,26.130000000000003
2013-11-14,20.84,30.42,25.630000000000003
2013-11-15,20.58,29.68,25.13
2013-11-16,21.44,26.72,24.08
2013-11-17,21.16,28.61,24.884999999999998
2013-11-18,22.65,29.29,25.97
2013-11-19,21.83,31.19,26.509999999999998
2013-11-20,22.67,31.71,27.19
2013-11-21,22.71,32.43,27.57
2013-11-22,23.34,31.81,27.575
2013-11-23,23.68,31.09,27.384999999999998
2013-11-24,23.16,29.27,26.215
2013-11-25,23.03,31.34,27.185000000000002
2013-11-26,22.8,31.73,27.265
2013-11-27,22.14,31.34,26.740000000000002
2013-11-28,21.54,29.38,25.46
2013-11-29,21.52,30.07,25.795
2013-11-30,22.13,30.51,26.32
2013-12-01,22.94,29.66,26.3
2013-12-02,22.88,29.31,26.095
2013-12-03,22.18,29.71,25.945
2013-12-04,21.62,29.37,25.495
2013-12-05,21.03,29.04,25.035
2013-12-06,20.54,30.01,25.275
2013-12-07,20.62,29.03,24.825000000000003
2013-12-08,20.41,29.82,25.115000000000002
2013-12-09,19.98,31.19,25.585
2013-12-10,19.15,32.25,25.7
2013-12-11,20.56,32.62,26.589999999999996
2013-12-12,22.24,28.32,25.28
2013-12-13,22.83,29.94,26.384999999999998
2013-12-14,22.47,29.99,26.229999999999997
2013-12-15,20.43,30.94,25.685000000000002
2013-12-16,18.05,29.69,23.87
2013-12-17,19.34,29.48,24.41
2013-12-18,19.35,29.85,24.6
2013-12-19,18.98,29.61,24.295
2013-12-20,18.66,29.93,24.295
2013-12-21,18.45,29.57,24.009999999999998
2013-12-22,18.7,29.52,24.11
2013-12-23,19.44,29.57,24.505000000000003
2013-12-24,21.03,29.38,25.205
2013-12-25,20.33,29.76,25.045
2013-12-26,19.4,29.3,24.35
2013-12-27,19.36,29.99,24.674999999999997
2013-12-28,20.93,29.68,25.305
2013-12-29,18.94,29.76,24.35
2013-12-30,19.06,29.67,24.365000000000002
2013-12-31,19.29,29.35,24.32
2014-01-01,20.8186,29.4896,25.1541
2014-01-02,20.7999,29.8134,25.30665
2014-01-03,20.7735,30.1959,25.4847
2014-01-04,19.814,29.3925,24.60325
2014-01-05,20.6064,29.821,25.213700000000003
2014-01-06,19.6403,30.2865,24.9634
2014-01-07,19.9987,29.9393,24.969
2014-01-08,20.5149,29.5259,25.020400000000002
2014-01-09,20.7173,30.2785,25.4979
2014-01-10,20.9188,30.717,25.8179
2014-01-11,19.7682,30.6161,25.192149999999998
2014-01-12,19.6143,31.0009,25.3076
2014-01-13,20.2297,30.7943,25.512
2014-01-14,21.0182,30.8942,25.956200000000003
2014-01-15,20.6962,30.6309,25.66355
2014-01-16,21.0672,30.7203,25.89375
2014-01-17,20.9384,30.2346,25.5865
2014-01-18,20.5868,30.3875,25.48715
2014-01-19,20.5321,30.7669,25.6495
2014-01-20,20.713,30.5154,25.6142
2014-01-21,20.337,30.4291,25.383049999999997
2014-01-22,20.9476,30.4166,25.6821
2014-01-23,19.4027,30.6618,25.032249999999998
2014-01-24,20.3453,31.0654,25.705350000000003
2014-01-25,20.6192,30.6394,25.6293
2014-01-26,19.753,30.6965,25.22475
2014-01-27,20.0283,30.3286,25.17845
2014-01-28,19.6128,30.1784,24.8956
2014-01-29,19.3855,30.8616,25.12355
2014-01-30,19.0383,30.7357,24.887
2014-01-31,18.9932,30.9755,24.98435
2014-02-01,20.9279,31.1537,26.0408
2014-02-02,20.9553,31.045,26.00015
2014-02-03,19.4993,31.5724,25.53585
2014-02-04,19.649,32.1148,25.8819
2014-02-05,19.0895,32.7901,25.9398
2014-02-06,18.2673,32.8269,25.5471
2014-02-07,18.1746,32.8333,25.503950000000003
2014-02-08,18.1789,32.7612,25.47005
2014-02-09,17.7789,33.3411,25.56
2014-02-10,18.8412,33.2075,26.024350000000002
2014-02-11,19.3833,32.6874,26.035349999999998
2014-02-12,19.7025,32.4888,26.09565
2014-02-13,20.4372,32.0266,26.231900000000003
2014-02-14,21.3698,32.085,26.727400000000003
2014-02-15,21.3523,31.8026,26.57745
2014-02-16,23.1575,32.3233,27.7404
2014-02-17,22.9855,32.962,27.973750000000003
2014-02-18,23.1544,32.0899,27.622149999999998
2014-02-19,22.9538,31.9394,27.4466
2014-02-20,22.1238,31.5744,26.8491
2014-02-21,20.8821,31.8535,26.367800000000003
2014-02-22,20.3145,31.9447,26.1296
2014-02-23,20.0383,32.0563,26.0473
2014-02-24,20.821,30.8727,25.84685
2014-02-25,22.331,31.9967,27.16385
2014-02-26,21.9437,32.7268,27.33525
2014-02-27,20.4306,32.6616,26.5461
2014-02-28,21.5521,33.1518,27.351950000000002
2014-03-01,23.212,32.378,27.795
2014-03-02,22.0898,32.5104,27.3001
2014-03-03,23.0103,32.7023,27.8563
2014-03-04,23.2254,32.7922,28.0088
2014-03-05,23.4483,33.0812,28.26475
2014-03-06,23.506,33.2961,28.40105
2014-03-07,23.5788,32.8617,28.22025
2014-03-08,22.9042,33.3563,28.130249999999997
2014-03-09,22.6638,32.8553,27.759549999999997
2014-03-10,23.2583,33.1423,28.2003
2014-03-11,23.4667,33.0462,28.25645
2014-03-12,22.7718,33.4662,28.119
2014-03-13,21.6569,34.1594,27.90815
2014-03-14,21.2022,34.7193,27.960749999999997
2014-03-15,20.7476,35.0366,27.8921
2014-03-16,21.2012,35.0914,28.1463
2014-03-17,21.6288,35.6522,28.6405
2014-03-18,21.8867,36.2266,29.056649999999998
2014-03-19,22.2203,36.2094,29.214850000000002
2014-03-20,23.4043,36.6268,30.01555
2014-03-21,23.6521,36.9044,30.27825
2014-03-22,23.704,36.7613,30.23265
2014-03-23,23.9516,36.4253,30.18845
2014-03-24,23.0123,36.0183,29.515300000000003
2014-03-25,23.1228,36.198,29.660400000000003
2014-03-26,23.4933,35.5856,29.539450000000002
2014-03-27,22.6499,36.3026,29.47625
2014-03-28,22.4082,37.3868,29.8975
2014-03-29,23.3339,38.0565,30.6952
2014-03-30,23.1136,38.9268,31.020200000000003
2014-03-31,23.701,38.9789,31.33995
2014-04-01,23.4832,38.821,31.152099999999997
2014-04-02,24.7437,37.1331,30.9384
2014-04-03,25.4709,36.4586,30.96475
2014-04-04,24.6266,37.2003,30.913449999999997
2014-04-05,25.175,37.4978,31.336399999999998
2014-04-06,25.547,37.2531,31.40005
2014-04-07,25.4758,37.8731,31.67445
2014-04-08,25.1547,38.6658,31.910249999999998
2014-04-09,26.0024,38.4963,32.24935
2014-04-10,25.7357,38.1156,31.92565
2014-04-11,25.7635,39.0397,32.4016
2014-04-12,26.149,37.2904,31.7197
2014-04-13,26.6551,36.9225,31.788800000000002
2014-04-14,26.6096,36.5427,31.576150000000002
2014-04-15,25.7681,36.6422,31.205150000000003
2014-04-16,25.095,37.2217,31.15835
2014-04-17,25.6645,37.806,31.73525
2014-04-18,26.0402,38.1961,32.11815
2014-04-19,25.472,37.6232,31.5476
2014-04-20,24.8184,37.5336,31.176000000000002
2014-04-21,25.1144,37.5992,31.3568
2014-04-22,24.8812,37.2682,31.0747
2014-04-23,25.7535,37.3988,31.57615
2014-04-24,25.869,38.1804,32.024699999999996
2014-04-25,26.8977,38.8623,32.879999999999995
2014-04-26,27.4362,39.0039,33.22005
2014-04-27,27.3982,38.3602,32.8792
2014-04-28,27.3135,38.8152,33.06435
2014-04-29,26.9971,38.3821,32.6896
2014-04-30,27.2315,38.1841,32.7078
2014-05-01,27.3937,38.3979,32.8958
2014-05-02,27.8445,37.9867,32.9156
2014-05-03,27.6292,37.9766,32.8029
2014-05-04,26.4387,36.8935,31.6661
2014-05-05,25.5461,33.865,29.705550000000002
2014-05-06,26.1048,35.5893,30.847050000000003
2014-05-07,25.6568,34.766,30.211399999999998
2014-05-08,24.9703,34.3927,29.6815
2014-05-09,25.7493,35.7733,30.7613
2014-05-10,26.7176,37.8897,32.30365
2014-05-11,27.4599,39.1136,33.28675
2014-05-12,27.8517,40.5699,34.2108
2014-05-13,28.4491,39.193,33.82105
2014-05-14,28.038,41.2151,34.62655
2014-05-15,27.3001,40.9902,34.14515
2014-05-16,28.136,41.341,34.7385
2014-05-17,27.6959,39.46,33.57795
2014-05-18,27.3785,38.714,33.04625
2014-05-19,27.5331,38.7708,33.15195
2014-05-20,27.7022,38.9897,33.34595
2014-05-21,27.3884,40.2725,33.83045
2014-05-22,27.7123,41.5519,34.6321
2014-05-23,27.7506,41.9859,34.86825
2014-05-24,27.6407,40.5055,34.0731
2014-05-25,27.0545,39.2141,33.1343
2014-05-26,28.1801,38.0677,33.1239
2014-05-27,26.1526,38.3031,32.227850000000004
2014-05-28,27.3014,37.7578,32.5296
2014-05-29,27.1114,39.1136,33.1125
2014-05-30,27.1904,39.826,33.5082
2014-05-31,28.3122,40.6498,34.481
2014-06-01,28.4767,40.1831,34.3299
2014-06-02,28.99,38.1148,33.5524
2014-06-03,25.2406,36.3147,30.77765
2014-06-04,27.2354,38.0811,32.658249999999995
2014-06-05,27.7417,39.1852,33.46345
2014-06-06,27.4704,40.0283,33.74935
2014-06-07,28.2808,40.6499,34.46535
2014-06-08,28.545,39.7533,34.149150000000006
2014-06-09,27.7423,34.5826,31.16245
2014-06-10,26.9543,38.3598,32.65705
2014-06-11,28.1691,39.9824,34.07575
2014-06-12,28.8532,39.8402,34.3467
2014-06-13,28.9205,38.2264,33.57345
2014-06-14,28.4096,38.3336,33.3716
2014-06-15,27.724,39.3182,33.5211
2014-06-16,28.1799,40.1859,34.1829
2014-06-17,28.6896,39.6734,34.1815
2014-06-18,28.6749,38.7227,33.698800000000006
2014-06-19,28.5683,38.7591,33.6637
2014-06-20,28.2173,38.6303,33.4238
2014-06-21,28.3306,38.6729,33.50175
2014-06-22,27.9587,38.8213,33.39
2014-06-23,28.404,39.0426,33.7233
2014-06-24,28.147,40.0353,34.09115
2014-06-25,28.6323,39.8741,34.2532
2014-06-26,28.5466,38.6409,33.59375
2014-06-27,27.7414,36.8033,32.27235
2014-06-28,26.6604,36.4309,31.545650000000002
2014-06-29,26.8922,39.4722,33.1822
2014-06-30,25.4552,37.462,31.458600000000004
2014-07-01,26.7325,38.8391,32.7858
2014-07-02,26.5927,37.9525,32.2726
2014-07-03,27.6079,39.1877,33.397800000000004
2014-07-04,27.76,39.0547,33.40735
2014-07-05,28.0267,38.6835,33.3551
2014-07-06,24.2157,36.0982,30.15695
2014-07-07,24.9176,35.8909,30.40425
2014-07-08,25.1848,35.5477,30.36625
2014-07-09,26.2795,35.6769,30.9782
2014-07-10,25.8544,33.7115,29.78295
2014-07-11,24.8332,32.5949,28.71405
2014-07-12,25.5387,34.7168,30.12775
2014-07-13,26.3046,34.8189,30.56175
2014-07-14,26.2464,34.6137,30.43005
2014-07-15,26.8523,34.8768,30.86455
2014-07-16,26.3617,37.6159,31.9888
2014-07-17,26.5838,37.306,31.944899999999997
2014-07-18,27.0034,36.9212,31.9623
2014-07-19,27.7587,35.555,31.65685
2014-07-20,27.2797,36.1671,31.723399999999998
2014-07-21,27.1642,35.8473,31.50575
2014-07-22,27.307,36.7067,32.00685
2014-07-23,26.8104,37.4607,32.13555
2014-07-24,27.2376,37.1271,32.18235
2014-07-25,26.6581,37.2294,31.94375
2014-07-26,26.7041,37.1864,31.94525
2014-07-27,26.5165,34.6233,30.5699
2014-07-28,25.5648,33.2137,29.389250000000004
2014-07-29,26.1472,35.8507,30.99895
2014-07-30,26.5292,35.884,31.2066
2014-07-31,26.6554,36.8851,31.77025
2014-08-01,27.1382,37.0338,32.086
2014-08-02,27.0344,34.495,30.764699999999998
2014-08-03,26.9544,37.5147,32.23455
2014-08-04,26.6415,37.2899,31.965700000000002
2014-08-05,27.2123,36.9457,32.079
2014-08-06,26.1864,36.732,31.4592
2014-08-07,26.7881,35.8898,31.33895
2014-08-08,27.1814,36.1705,31.67595
2014-08-09,24.6269,35.8497,30.2383
2014-08-10,24.9474,35.8741,30.41075
2014-08-11,25.9204,36.2733,31.09685
2014-08-12,25.1073,35.8979,30.5026
2014-08-13,25.7871,35.6764,30.731749999999998
2014-08-14,26.7465,37.3244,32.03545
2014-08-15,25.3411,36.3038,30.822450000000003
2014-08-16,24.2293,33.7953,29.012299999999996
2014-08-17,24.4741,35.1607,29.8174
2014-08-18,24.6693,34.6515,29.6604
2014-08-19,24.9714,34.9949,29.983150000000002
2014-08-20,25.7786,35.4364,30.6075
2014-08-21,26.0939,34.8555,30.4747
2014-08-22,26.2706,35.4999,30.88525
2014-08-23,25.8643,34.2095,30.0369
2014-08-24,25.1576,35.8514,30.5045
2014-08-25,25.2995,35.6453,30.4724
2014-08-26,25.3751,35.3366,30.355849999999997
2014-08-27,25.1643,31.3032,28.23375
2014-08-28,25.0159,31.994,28.50495
2014-08-29,25.0934,32.8763,28.98485
2014-08-30,25.5445,34.6381,30.0913
2014-08-31,25.8134,34.6295,30.22145
2014-09-01,25.8758,35.1362,30.506
2014-09-02,25.7279,35.1696,30.448750000000004
2014-09-03,26.5193,35.0527,30.786
2014-09-04,24.8009,33.2619,29.031399999999998
2014-09-05,25.7711,34.9604,30.36575
2014-09-06,24.7773,33.6977,29.237499999999997
2014-09-07,25.341,34.8693,30.105150000000002
2014-09-08,24.7814,35.568,30.1747
2014-09-09,25.1268,36.8564,30.9916
2014-09-10,25.1641,36.3466,30.75535
2014-09-11,25.776,35.894,30.835
2014-09-12,25.2197,35.9277,30.573700000000002
2014-09-13,24.9657,34.2991,29.6324
2014-09-14,25.5214,35.6301,30.57575
2014-09-15,24.2681,35.2646,29.766350000000003
2014-09-16,23.7943,32.8682,28.33125
2014-09-17,24.6095,33.8123,29.210900000000002
2014-09-18,25.2034,32.0024,28.602899999999998
2014-09-19,25.4206,34.7569,30.08875
2014-09-20,25.0175,33.9478,29.48265
2014-09-21,25.7041,34.8433,30.273699999999998
2014-09-22,25.2962,35.2082,30.2522
2014-09-23,25.5412,35.8602,30.700699999999998
2014-09-24,25.6369,34.3396,29.98825
2014-09-25,25.2762,34.1609,29.71855
2014-09-26,25.3239,34.1941,29.759
2014-09-27,25.3282,34.3818,29.854999999999997
2014-09-28,25.3416,33.699,29.5203
2014-09-29,24.9922,33.4482,29.2202
2014-09-30,25.1675,34.027,29.597250000000003
2014-10-01,24.7725,34.1898,29.48115
2014-10-02,24.5343,33.8701,29.2022
2014-10-03,24.8722,34.0914,29.4818
2014-10-04,25.1487,34.8219,29.985300000000002
2014-10-05,25.2003,35.9643,30.5823
2014-10-06,24.7629,34.8988,29.830849999999998
2014-10-07,24.6962,34.249,29.4726
2014-10-08,23.9979,33.5943,28.7961
2014-10-09,24.4083,34.2506,29.32945
2014-10-10,25.3078,35.1189,30.21335
2014-10-11,25.7938,34.0988,29.9463
2014-10-12,26.0963,34.5434,30.31985
2014-10-13,24.9057,36.8255,30.8656
2014-10-14,25.5218,35.3428,30.432299999999998
2014-10-15,25.4899,33.7401,29.615
2014-10-16,24.4952,33.4315,28.96335
2014-10-17,24.3659,32.2389,28.3024
2014-10-18,23.744,29.6905,26.71725
2014-10-19,23.2498,29.7437,26.49675
2014-10-20,23.2192,29.5101,26.36465
2014-10-21,23.284,31.8518,27.5679
2014-10-22,23.5562,32.6585,28.107349999999997
2014-10-23,23.4044,30.387,26.895699999999998
2014-10-24,23.259,31.2741,27.266550000000002
2014-10-25,23.9293,31.7236,27.82645
2014-10-26,22.8957,30.4696,26.682650000000002
2014-10-27,23.3799,30.663,27.02145
2014-10-28,23.4354,31.4502,27.4428
2014-10-29,23.1753,31.9871,27.581200000000003
2014-10-30,23.0955,32.1037,27.599600000000002
2014-10-31,22.3518,30.8428,26.5973
2014-11-01,22.5021,30.3715,26.436799999999998
2014-11-02,22.5473,29.8962,26.22175
2014-11-03,22.2698,28.1199,25.194850000000002
2014-11-04,21.945,30.6714,26.3082
2014-11-05,21.3624,31.3107,26.336550000000003
2014-11-06,20.5738,32.5366,26.5552
2014-11-07,21.4221,32.6842,27.05315
2014-11-08,21.8626,32.2549,27.05875
2014-11-09,22.7692,31.097,26.933100000000003
2014-11-10,23.1571,31.4689,27.313000000000002
2014-11-11,23.543,31.8498,27.696399999999997
2014-11-12,23.1843,29.0242,26.10425
2014-11-13,22.3887,26.6184,24.50355
2014-11-14,22.8907,29.2556,26.07315
2014-11-15,23.3939,30.888,27.14095
2014-11-16,22.9631,31.0947,27.0289
2014-11-17,22.4461,31.0578,26.75195
2014-11-18,22.2192,30.7618,26.4905
2014-11-19,22.4415,31.1071,26.7743
2014-11-20,23.2943,30.7038,26.99905
2014-11-21,22.2907,31.059,26.67485
2014-11-22,22.6699,30.6014,26.63565
2014-11-23,22.0518,30.7585,26.40515
2014-11-24,22.7394,30.7101,26.72475
2014-11-25,21.3623,30.184,25.77315
2014-11-26,20.811,29.8923,25.35165
2014-11-27,21.1395,29.7188,25.42915
2014-11-28,20.7062,27.3032,24.0047
2014-11-29,20.7469,27.4687,24.107799999999997
2014-11-30,21.2027,27.8647,24.5337
2014-12-01,20.8067,30.0051,25.4059
2014-12-02,20.9513,30.2919,25.6216
2014-12-03,20.063,30.7474,25.4052
2014-12-04,19.7489,30.706,25.227449999999997
2014-12-05,19.0608,29.9041,24.48245
2014-12-06,20.198,29.9275,25.06275
2014-12-07,21.2828,30.5032,25.893
2014-12-08,22.1681,30.8966,26.53235
2014-12-09,23.373,31.0747,27.22385
2014-12-10,23.5202,28.9223,26.221249999999998
2014-12-11,22.7511,29.5671,26.159100000000002
2014-12-12,23.0011,29.1949,26.098
2014-12-13,22.1147,28.8339,25.4743
2014-12-14,23.2142,29.7464,26.4803
2014-12-15,22.411,30.8618,26.636400000000002
2014-12-16,22.9902,30.5177,26.753950000000003
2014-12-17,23.0262,28.745,25.8856
2014-12-18,21.9462,28.5446,25.2454
2014-12-19,22.5422,28.4462,25.4942
2014-12-20,20.2658,28.5458,24.4058
2014-12-21,20.3765,28.7216,24.54905
2014-12-22,20.5264,28.8523,24.689349999999997
2014-12-23,20.17,29.3725,24.771250000000002
2014-12-24,21.1064,29.608,25.3572
2014-12-25,20.1543,29.2721,24.7132
2014-12-26,19.4235,29.2636,24.34355
2014-12-27,19.4348,27.947,23.6909
2014-12-28,21.2743,27.0449,24.159599999999998
2014-12-29,21.9308,25.8632,23.897
2014-12-30,20.9215,29.8167,25.369100000000003
2014-12-31,21.7312,31.068,26.3996
2015-01-01,22.2501,30.5181,26.3841
2015-01-02,22.554,31.2985,26.92625
2015-01-03,22.8255,30.9042,26.86485
2015-01-04,22.6598,31.0722,26.866
2015-01-05,22.0505,31.3657,26.7081
2015-01-06,21.9239,30.8678,26.39585
2015-01-07,21.1829,30.8594,26.02115
2015-01-08,21.0751,30.3865,25.730800000000002
2015-01-09,21.4709,30.4374,25.95415
2015-01-10,19.1618,30.3918,24.7768
2015-01-11,17.6552,29.9114,23.7833
2015-01-12,17.8764,29.5083,23.692349999999998
2015-01-13,17.5092,30.1542,23.831699999999998
2015-01-14,18.0748,29.7027,23.88875
2015-01-15,18.1399,29.9672,24.05355
2015-01-16,19.9174,30.8375,25.37745
2015-01-17,20.0284,30.6283,25.32835
2015-01-18,19.0823,30.1223,24.6023
2015-01-19,18.9435,30.179,24.56125
2015-01-20,18.7904,29.8468,24.318600000000004
2015-01-21,19.0533,29.7678,24.41055
2015-01-22,18.4709,30.4777,24.4743
2015-01-23,21.0726,29.8421,25.457349999999998
2015-01-24,20.8549,29.9721,25.4135
2015-01-25,19.72,30.3432,25.031599999999997
2015-01-26,19.6309,30.51,25.07045
2015-01-27,19.2064,29.9132,24.5598
2015-01-28,20.5005,29.694,25.09725
2015-01-29,21.1,30.4596,25.7798
2015-01-30,21.6462,30.2442,25.9452
2015-01-31,20.31,30.7794,25.5447
2015-02-01,19.8555,31.1372,25.49635
2015-02-02,20.885,30.5375,25.71125
2015-02-03,19.4791,30.6591,25.0691
2015-02-04,19.987,30.5683,25.27765
2015-02-05,20.1918,31.2648,25.7283
2015-02-06,19.6113,31.5614,25.58635
2015-02-07,19.5799,31.512,25.545949999999998
2015-02-08,19.428,31.4195,25.42375
2015-02-09,19.9656,31.4048,25.685200000000002
2015-02-10,19.7447,30.9087,25.326700000000002
2015-02-11,20.1489,31.655,25.90195
2015-02-12,20.7519,32.1005,26.426199999999998
2015-02-13,20.6942,32.6141,26.65415
2015-02-14,20.7176,33.1881,26.952849999999998
2015-02-15,19.8288,33.3929,26.61085
2015-02-16,20.52,32.9466,26.7333
2015-02-17,19.8495,33.0013,26.4254
2015-02-18,19.8823,33.1037,26.493000000000002
2015-02-19,19.8245,32.8201,26.3223
2015-02-20,20.2949,32.5741,26.4345
2015-02-21,20.3623,32.7144,26.53835
2015-02-22,20.2199,32.9861,26.603
2015-02-23,19.4597,33.1292,26.294449999999998
2015-02-24,18.806,32.8847,25.845350000000003
2015-02-25,20.0904,33.3665,26.728450000000002
2015-02-26,20.5622,33.4032,26.9827
2015-02-27,22.2008,33.5967,27.89875
2015-02-28,22.5425,33.2091,27.875799999999998
2015-03-01,24.0427,33.453,28.74785
2015-03-02,24.27,33.2859,28.777949999999997
2015-03-03,23.1694,33.5993,28.384349999999998
2015-03-04,23.1061,34.1031,28.604599999999998
2015-03-05,23.6927,34.6162,29.154449999999997
2015-03-06,24.5198,34.8791,29.69945
2015-03-07,23.9099,34.2544,29.08215
2015-03-08,23.4561,33.9985,28.7273
2015-03-09,23.5823,34.2464,28.91435
2015-03-10,23.0867,34.5182,28.80245
2015-03-11,21.3837,33.6839,27.5338
2015-03-12,23.2407,33.9065,28.5736
2015-03-13,23.2016,34.3898,28.7957
2015-03-14,22.8679,34.4238,28.64585
2015-03-15,24.1429,34.4204,29.28165
2015-03-16,23.3976,34.5632,28.980400000000003
2015-03-17,21.8245,35.0452,28.43485
2015-03-18,21.0202,36.5222,28.7712
2015-03-19,21.8548,35.8289,28.84185
2015-03-20,23.2229,35.7449,29.4839
2015-03-21,22.43,36.1111,29.27055
2015-03-22,22.7398,37.2701,30.00495
2015-03-23,23.9891,36.8944,30.44175
2015-03-24,24.053,36.5188,30.285899999999998
2015-03-25,24.7149,35.667,30.19095
2015-03-26,24.3999,35.0621,29.731
2015-03-27,24.1076,35.5297,29.818649999999998
2015-03-28,24.4167,35.8408,30.12875
2015-03-29,24.5073,36.0402,30.27375
2015-03-30,25.0621,36.1065,30.5843
2015-03-31,25.8158,35.649,30.7324
2015-04-01,25.5805,35.9989,30.7897
2015-04-02,25.8192,37.5854,31.7023
2015-04-03,25.834,38.6361,32.23505
